,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Valid,Invalid,Stimuli,StimPresented,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,RespOnset,AccCount,subject,StimRep
222,222,APResp,2,223,42,222,3,0,1,3,3,a,1,a,1,592,1,989066,1.49E+12,1.49E+12,1.49E+12,42,79,2
223,223,APResp,2,224,43,223,3,0,1,4,12,k,3,k,1,569,1,989066,1.49E+12,1.49E+12,1.49E+12,43,79,2
224,224,APResp,2,225,44,224,3,0,1,3,15,l,4,l,1,580,1,989066,1.49E+12,1.49E+12,1.49E+12,44,79,2
225,225,APResp,2,226,45,225,3,0,1,1,5,s,2,s,1,625,1,989066,1.49E+12,1.49E+12,1.49E+12,45,79,2
226,226,APResp,2,227,46,226,3,1,0,3,11,k,3,k,1,610,1,989066,1.49E+12,1.49E+12,1.49E+12,46,79,2
227,227,APResp,2,228,47,227,3,0,1,3,7,s,2,s,1,596,1,989066,1.49E+12,1.49E+12,1.49E+12,47,79,2
228,228,APResp,2,229,48,228,3,1,0,1,1,a,1,a,1,589,1,989066,1.49E+12,1.49E+12,1.49E+12,48,79,2
229,229,APResp,2,230,49,229,3,1,0,3,11,k,3,k,1,637,1,989066,1.49E+12,1.49E+12,1.49E+12,49,79,2
230,230,APResp,2,231,50,230,3,0,1,1,13,l,4,l,1,579,1,989066,1.49E+12,1.49E+12,1.49E+12,50,79,2
231,231,APResp,2,232,51,231,3,0,1,1,9,k,3,k,1,553,1,989066,1.49E+12,1.49E+12,1.49E+12,51,79,2
232,232,APResp,2,233,52,232,3,1,0,2,6,s,2,s,1,585,1,989066,1.49E+12,1.49E+12,1.49E+12,52,79,2
233,233,APResp,2,234,53,233,3,0,1,2,2,a,1,a,1,547,1,989066,1.49E+12,1.49E+12,1.49E+12,53,79,2
234,234,APResp,2,235,54,234,3,1,0,2,6,s,2,s,1,633,1,989066,1.49E+12,1.49E+12,1.49E+12,54,79,2
235,235,APResp,2,236,55,235,3,0,1,4,8,s,2,s,1,612,1,989066,1.49E+12,1.49E+12,1.49E+12,55,79,2
236,236,APResp,2,237,56,236,3,0,1,4,4,a,1,a,1,697,1,989066,1.49E+12,1.49E+12,1.49E+12,56,79,2
237,237,APResp,2,238,57,237,3,0,1,4,12,k,3,k,1,622,1,989066,1.49E+12,1.49E+12,1.49E+12,57,79,2
238,238,APResp,2,239,58,238,3,0,1,4,8,s,2,s,1,562,1,989066,1.49E+12,1.49E+12,1.49E+12,58,79,2
239,239,APResp,2,240,59,239,3,1,0,2,6,s,2,s,1,674,1,989066,1.49E+12,1.49E+12,1.49E+12,59,79,2
0,0,APRespITI,3,1,0,0,0,0,1,4,12,k,3,0,0,,0,9233,1.49E+12,1.49E+12,,0,80,2
1,1,APResp,3,2,1,1,0,0,1,1,5,s,2,l,0,564,2,9233,1.49E+12,1.49E+12,1.49E+12,0,80,2
2,2,APResp,3,3,2,2,0,0,1,4,8,s,2,s,1,632,1,9233,1.49E+12,1.49E+12,1.49E+12,1,80,2
3,3,APResp,3,4,3,3,0,0,1,1,13,l,4,l,1,619,1,9233,1.49E+12,1.49E+12,1.49E+12,2,80,2
4,4,APResp,3,5,4,4,0,0,1,4,4,a,1,s,0,634,2,9233,1.49E+12,1.49E+12,1.49E+12,2,80,2
5,5,APResp,3,6,5,5,0,0,1,1,9,k,3,a,0,413,2,9233,1.49E+12,1.49E+12,1.49E+12,2,80,2
6,6,APResp,3,7,6,6,0,0,1,1,5,s,2,s,1,637,1,9233,1.49E+12,1.49E+12,1.49E+12,3,80,2
7,7,APResp,3,8,7,7,0,0,1,2,2,a,1,a,1,628,1,9233,1.49E+12,1.49E+12,1.49E+12,4,80,2
8,8,APResp,3,9,8,8,0,0,1,1,5,s,2,s,1,634,1,9233,1.49E+12,1.49E+12,1.49E+12,5,80,2
9,9,APResp,3,10,9,9,0,1,0,3,11,k,3,k,1,470,1,9233,1.49E+12,1.49E+12,1.49E+12,6,80,2
10,10,APResp,3,11,10,10,0,0,1,2,14,l,4,l,1,689,1,9233,1.49E+12,1.49E+12,1.49E+12,7,80,2
11,11,APResp,3,12,11,11,0,0,1,1,9,k,3,k,1,708,1,9233,1.49E+12,1.49E+12,1.49E+12,8,80,2
12,12,APResp,3,13,12,12,0,0,1,4,4,a,1,a,1,588,1,9233,1.49E+12,1.49E+12,1.49E+12,9,80,2
13,13,APResp,3,14,13,13,0,0,1,4,12,k,3,k,1,556,1,9233,1.49E+12,1.49E+12,1.49E+12,10,80,2
14,14,APResp,3,15,14,14,0,0,1,3,3,a,1,a,1,551,1,9233,1.49E+12,1.49E+12,1.49E+12,11,80,2
15,15,APResp,3,16,15,15,0,0,1,3,7,s,2,s,1,590,1,9233,1.49E+12,1.49E+12,1.49E+12,12,80,2
16,16,APResp,3,17,16,16,0,0,1,2,10,k,3,k,1,626,1,9233,1.49E+12,1.49E+12,1.49E+12,13,80,2
17,17,APResp,3,18,17,17,0,0,1,1,13,l,4,l,1,568,1,9233,1.49E+12,1.49E+12,1.49E+12,14,80,2
18,18,APResp,3,19,18,18,0,0,1,3,3,a,1,a,1,643,1,9233,1.49E+12,1.49E+12,1.49E+12,15,80,2
19,19,APResp,3,20,19,19,0,1,0,3,11,k,3,l,0,559,2,9233,1.49E+12,1.49E+12,1.49E+12,15,80,2
20,20,APResp,3,21,20,20,0,0,1,2,2,a,1,a,1,561,1,9233,1.49E+12,1.49E+12,1.49E+12,16,80,2
21,21,APResp,3,22,21,21,0,0,1,3,3,a,1,a,1,643,1,9233,1.49E+12,1.49E+12,1.49E+12,17,80,2
22,22,APRespITI,3,23,22,22,0,0,1,4,12,k,3,0,0,643,0,9233,1.49E+12,1.49E+12,1.49E+12,17,80,2
23,23,APResp,3,24,23,23,0,0,1,2,10,k,3,k,1,435,1,9233,1.49E+12,1.49E+12,1.49E+12,18,80,2
24,24,APResp,3,25,24,24,0,0,1,3,15,l,4,l,1,385,1,9233,1.49E+12,1.49E+12,1.49E+12,19,80,2
25,25,APResp,3,26,25,25,0,0,1,2,14,l,4,l,1,586,1,9233,1.49E+12,1.49E+12,1.49E+12,20,80,2
26,26,APResp,3,27,26,26,0,1,0,4,16,l,4,l,1,622,1,9233,1.49E+12,1.49E+12,1.49E+12,21,80,2
27,27,APResp,3,28,27,27,0,0,1,4,8,s,2,s,1,604,1,9233,1.49E+12,1.49E+12,1.49E+12,22,80,2
28,28,APRespITI,3,29,28,28,0,0,1,2,10,k,3,0,0,604,0,9233,1.49E+12,1.49E+12,1.49E+12,22,80,2
29,29,APResp,3,30,29,29,0,1,0,2,6,s,2,s,1,520,1,9233,1.49E+12,1.49E+12,1.49E+12,23,80,2
30,30,APResp,3,31,30,30,0,1,0,4,16,l,4,l,1,532,1,9233,1.49E+12,1.49E+12,1.49E+12,24,80,2
31,31,APResp,3,32,31,31,0,0,1,3,7,s,2,s,1,518,1,9233,1.49E+12,1.49E+12,1.49E+12,25,80,2
32,32,APResp,3,33,32,32,0,0,1,2,10,k,3,k,1,565,1,9233,1.49E+12,1.49E+12,1.49E+12,26,80,2
33,33,APResp,3,34,33,33,0,0,1,1,9,k,3,l,0,553,2,9233,1.49E+12,1.49E+12,1.49E+12,26,80,2
34,34,APResp,3,35,34,34,0,0,1,3,3,a,1,a,1,653,1,9233,1.49E+12,1.49E+12,1.49E+12,27,80,2
35,35,APResp,3,36,35,35,0,1,0,1,1,a,1,a,1,549,1,9233,1.49E+12,1.49E+12,1.49E+12,28,80,2
36,36,APResp,3,37,36,36,0,0,1,4,12,k,3,l,0,637,2,9233,1.49E+12,1.49E+12,1.49E+12,28,80,2
37,37,APResp,3,38,37,37,0,0,1,2,14,l,4,l,1,726,1,9233,1.49E+12,1.49E+12,1.49E+12,29,80,2
38,38,APResp,3,39,38,38,0,1,0,1,1,a,1,a,1,477,1,9233,1.49E+12,1.49E+12,1.49E+12,30,80,2
39,39,APResp,3,40,39,39,0,0,1,1,5,s,2,s,1,503,1,9233,1.49E+12,1.49E+12,1.49E+12,31,80,2
40,40,APResp,3,41,40,40,0,0,1,3,7,s,2,s,1,538,1,9233,1.49E+12,1.49E+12,1.49E+12,32,80,2
41,41,APResp,3,42,41,41,0,1,0,2,6,s,2,s,1,495,1,9233,1.49E+12,1.49E+12,1.49E+12,33,80,2
42,42,APResp,3,43,42,42,0,0,1,1,13,l,4,l,1,656,1,9233,1.49E+12,1.49E+12,1.49E+12,34,80,2
43,43,APResp,3,44,43,43,0,0,1,4,4,a,1,a,1,485,1,9233,1.49E+12,1.49E+12,1.49E+12,35,80,2
44,44,APResp,3,45,44,44,0,0,1,2,14,l,4,l,1,537,1,9233,1.49E+12,1.49E+12,1.49E+12,36,80,2
45,45,APResp,3,46,45,45,0,1,0,1,1,a,1,a,1,633,1,9233,1.49E+12,1.49E+12,1.49E+12,37,80,2
46,46,APResp,3,47,46,46,0,0,1,3,15,l,4,l,1,620,1,9233,1.49E+12,1.49E+12,1.49E+12,38,80,2
47,47,APResp,3,48,47,47,0,1,0,1,1,a,1,a,1,528,1,9233,1.49E+12,1.49E+12,1.49E+12,39,80,2
48,48,APResp,3,49,48,48,0,1,0,2,6,s,2,s,1,537,1,9233,1.49E+12,1.49E+12,1.49E+12,40,80,2
49,49,APResp,3,50,49,49,0,0,1,2,2,a,1,a,1,645,1,9233,1.49E+12,1.49E+12,1.49E+12,41,80,2
50,50,APResp,3,51,50,50,0,1,0,3,11,k,3,k,1,630,1,9233,1.49E+12,1.49E+12,1.49E+12,42,80,2
51,51,APResp,3,52,51,51,0,1,0,4,16,l,4,l,1,603,1,9233,1.49E+12,1.49E+12,1.49E+12,43,80,2
52,52,APResp,3,53,52,52,0,0,1,4,8,s,2,s,1,539,1,9233,1.49E+12,1.49E+12,1.49E+12,44,80,2
53,53,APResp,3,54,53,53,0,0,1,1,13,l,4,l,1,598,1,9233,1.49E+12,1.49E+12,1.49E+12,45,80,2
54,54,APResp,3,55,54,54,0,0,1,3,7,s,2,s,1,566,1,9233,1.49E+12,1.49E+12,1.49E+12,46,80,2
55,55,APResp,3,56,55,55,0,0,1,3,15,l,4,l,1,638,1,9233,1.49E+12,1.49E+12,1.49E+12,47,80,2
56,56,APResp,3,57,56,56,0,1,0,3,11,k,3,k,1,592,1,9233,1.49E+12,1.49E+12,1.49E+12,48,80,2
57,57,APResp,3,58,57,57,0,0,1,4,8,s,2,s,1,595,1,9233,1.49E+12,1.49E+12,1.49E+12,49,80,2
58,58,APResp,3,59,58,58,0,1,0,4,16,l,4,l,1,561,1,9233,1.49E+12,1.49E+12,1.49E+12,50,80,2
59,59,APResp,3,60,59,59,0,0,1,2,2,a,1,a,1,621,1,9233,1.49E+12,1.49E+12,1.49E+12,51,80,2
60,60,APResp,3,61,0,60,1,1,0,4,16,l,4,l,1,598,1,300744,1.49E+12,1.49E+12,1.49E+12,1,80,2
61,61,APResp,3,62,1,61,1,1,0,2,6,s,2,s,1,495,1,300744,1.49E+12,1.49E+12,1.49E+12,2,80,2
62,62,APResp,3,63,2,62,1,0,1,4,12,k,3,k,1,436,1,300744,1.49E+12,1.49E+12,1.49E+12,3,80,2
63,63,APResp,3,64,3,63,1,0,1,2,10,k,3,k,1,536,1,300744,1.49E+12,1.49E+12,1.49E+12,4,80,2
64,64,APResp,3,65,4,64,1,0,1,2,2,a,1,a,1,529,1,300744,1.49E+12,1.49E+12,1.49E+12,5,80,2
65,65,APResp,3,66,5,65,1,1,0,3,11,k,3,k,1,584,1,300744,1.49E+12,1.49E+12,1.49E+12,6,80,2
66,66,APResp,3,67,6,66,1,1,0,1,1,a,1,a,1,511,1,300744,1.49E+12,1.49E+12,1.49E+12,7,80,2
67,67,APResp,3,68,7,67,1,0,1,2,10,k,3,k,1,583,1,300744,1.49E+12,1.49E+12,1.49E+12,8,80,2
68,68,APResp,3,69,8,68,1,0,1,4,4,a,1,a,1,558,1,300744,1.49E+12,1.49E+12,1.49E+12,9,80,2
69,69,APResp,3,70,9,69,1,0,1,1,13,l,4,l,1,609,1,300744,1.49E+12,1.49E+12,1.49E+12,10,80,2
70,70,APResp,3,71,10,70,1,0,1,3,7,s,2,s,1,599,1,300744,1.49E+12,1.49E+12,1.49E+12,11,80,2
71,71,APResp,3,72,11,71,1,0,1,2,14,l,4,l,1,561,1,300744,1.49E+12,1.49E+12,1.49E+12,12,80,2
72,72,APResp,3,73,12,72,1,0,1,1,9,k,3,k,1,571,1,300744,1.49E+12,1.49E+12,1.49E+12,13,80,2
73,73,APResp,3,74,13,73,1,0,1,3,3,a,1,a,1,573,1,300744,1.49E+12,1.49E+12,1.49E+12,14,80,2
74,74,APResp,3,75,14,74,1,0,1,3,15,l,4,l,1,630,1,300744,1.49E+12,1.49E+12,1.49E+12,15,80,2
75,75,APResp,3,76,15,75,1,0,1,2,10,k,3,k,1,567,1,300744,1.49E+12,1.49E+12,1.49E+12,16,80,2
76,76,APResp,3,77,16,76,1,0,1,1,5,s,2,s,1,530,1,300744,1.49E+12,1.49E+12,1.49E+12,17,80,2
77,77,APResp,3,78,17,77,1,1,0,3,11,k,3,k,1,552,1,300744,1.49E+12,1.49E+12,1.49E+12,18,80,2
78,78,APResp,3,79,18,78,1,0,1,4,8,s,2,s,1,599,1,300744,1.49E+12,1.49E+12,1.49E+12,19,80,2
79,79,APResp,3,80,19,79,1,1,0,3,11,k,3,k,1,575,1,300744,1.49E+12,1.49E+12,1.49E+12,20,80,2
80,80,APResp,3,81,20,80,1,0,1,1,13,l,4,l,1,578,1,300744,1.49E+12,1.49E+12,1.49E+12,21,80,2
81,81,APResp,3,82,21,81,1,1,0,2,6,s,2,s,1,585,1,300744,1.49E+12,1.49E+12,1.49E+12,22,80,2
82,82,APResp,3,83,22,82,1,1,0,1,1,a,1,a,1,663,1,300744,1.49E+12,1.49E+12,1.49E+12,23,80,2
83,83,APResp,3,84,23,83,1,0,1,2,14,l,4,l,1,663,1,300744,1.49E+12,1.49E+12,1.49E+12,24,80,2
84,84,APResp,3,85,24,84,1,0,1,4,8,s,2,s,1,496,1,300744,1.49E+12,1.49E+12,1.49E+12,25,80,2
85,85,APResp,3,86,25,85,1,0,1,1,5,s,2,s,1,528,1,300744,1.49E+12,1.49E+12,1.49E+12,26,80,2
86,86,APResp,3,87,26,86,1,0,1,1,9,k,3,k,1,598,1,300744,1.49E+12,1.49E+12,1.49E+12,27,80,2
87,87,APResp,3,88,27,87,1,1,0,1,1,a,1,a,1,572,1,300744,1.49E+12,1.49E+12,1.49E+12,28,80,2
88,88,APResp,3,89,28,88,1,0,1,3,7,s,2,s,1,526,1,300744,1.49E+12,1.49E+12,1.49E+12,29,80,2
89,89,APResp,3,90,29,89,1,0,1,4,12,k,3,k,1,571,1,300744,1.49E+12,1.49E+12,1.49E+12,30,80,2
90,90,APResp,3,91,30,90,1,0,1,3,15,l,4,l,1,640,1,300744,1.49E+12,1.49E+12,1.49E+12,31,80,2
91,91,APResp,3,92,31,91,1,0,1,3,3,a,1,a,1,534,1,300744,1.49E+12,1.49E+12,1.49E+12,32,80,2
92,92,APResp,3,93,32,92,1,0,1,2,2,a,1,a,1,614,1,300744,1.49E+12,1.49E+12,1.49E+12,33,80,2
93,93,APResp,3,94,33,93,1,1,0,4,16,l,4,l,1,672,1,300744,1.49E+12,1.49E+12,1.49E+12,34,80,2
94,94,APResp,3,95,34,94,1,0,1,4,4,a,1,a,1,538,1,300744,1.49E+12,1.49E+12,1.49E+12,35,80,2
95,95,APResp,3,96,35,95,1,0,1,1,9,k,3,k,1,670,1,300744,1.49E+12,1.49E+12,1.49E+12,36,80,2
96,96,APResp,3,97,36,96,1,0,1,2,14,l,4,l,1,625,1,300744,1.49E+12,1.49E+12,1.49E+12,37,80,2
97,97,APResp,3,98,37,97,1,0,1,2,2,a,1,a,1,562,1,300744,1.49E+12,1.49E+12,1.49E+12,38,80,2
98,98,APResp,3,99,38,98,1,1,0,2,6,s,2,s,1,597,1,300744,1.49E+12,1.49E+12,1.49E+12,39,80,2
99,99,APResp,3,100,39,99,1,0,1,3,15,l,4,l,1,621,1,300744,1.49E+12,1.49E+12,1.49E+12,40,80,2
100,100,APResp,3,101,40,100,1,1,0,4,16,l,4,l,1,589,1,300744,1.49E+12,1.49E+12,1.49E+12,41,80,2
101,101,APResp,3,102,41,101,1,0,1,3,7,s,2,s,1,574,1,300744,1.49E+12,1.49E+12,1.49E+12,42,80,2
102,102,APResp,3,103,42,102,1,0,1,1,13,l,4,l,1,639,1,300744,1.49E+12,1.49E+12,1.49E+12,43,80,2
103,103,APResp,3,104,43,103,1,0,1,4,12,k,3,k,1,576,1,300744,1.49E+12,1.49E+12,1.49E+12,44,80,2
104,104,APResp,3,105,44,104,1,1,0,1,1,a,1,a,1,683,1,300744,1.49E+12,1.49E+12,1.49E+12,45,80,2
105,105,APResp,3,106,45,105,1,0,1,3,7,s,2,s,1,561,1,300744,1.49E+12,1.49E+12,1.49E+12,46,80,2
106,106,APResp,3,107,46,106,1,1,0,3,11,k,3,k,1,549,1,300744,1.49E+12,1.49E+12,1.49E+12,47,80,2
107,107,APResp,3,108,47,107,1,0,1,4,4,a,1,a,1,526,1,300744,1.49E+12,1.49E+12,1.49E+12,48,80,2
108,108,APResp,3,109,48,108,1,0,1,1,5,s,2,s,1,593,1,300744,1.49E+12,1.49E+12,1.49E+12,49,80,2
109,109,APResp,3,110,49,109,1,0,1,1,9,k,3,k,1,592,1,300744,1.49E+12,1.49E+12,1.49E+12,50,80,2
110,110,APResp,3,111,50,110,1,0,1,2,10,k,3,k,1,533,1,300744,1.49E+12,1.49E+12,1.49E+12,51,80,2
111,111,APResp,3,112,51,111,1,0,1,3,3,a,1,a,1,518,1,300744,1.49E+12,1.49E+12,1.49E+12,52,80,2
112,112,APResp,3,113,52,112,1,0,1,4,8,s,2,s,1,587,1,300744,1.49E+12,1.49E+12,1.49E+12,53,80,2
113,113,APResp,3,114,53,113,1,0,1,1,13,l,4,l,1,684,1,300744,1.49E+12,1.49E+12,1.49E+12,54,80,2
114,114,APResp,3,115,54,114,1,0,1,3,15,l,4,l,1,604,1,300744,1.49E+12,1.49E+12,1.49E+12,55,80,2
115,115,APResp,3,116,55,115,1,1,0,4,16,l,4,l,1,575,1,300744,1.49E+12,1.49E+12,1.49E+12,56,80,2
116,116,APResp,3,117,56,116,1,1,0,2,6,s,2,s,1,589,1,300744,1.49E+12,1.49E+12,1.49E+12,57,80,2
117,117,APResp,3,118,57,117,1,0,1,2,2,a,1,a,1,627,1,300744,1.49E+12,1.49E+12,1.49E+12,58,80,2
118,118,APResp,3,119,58,118,1,0,1,4,4,a,1,a,1,622,1,300744,1.49E+12,1.49E+12,1.49E+12,59,80,2
119,119,APResp,3,120,59,119,1,0,1,4,8,s,2,s,1,502,1,300744,1.49E+12,1.49E+12,1.49E+12,60,80,2
120,120,APResp,3,121,0,120,2,0,1,1,5,s,2,s,1,502,1,666681,1.49E+12,1.49E+12,1.49E+12,1,80,2
121,121,APResp,3,122,1,121,2,0,1,4,4,a,1,a,1,517,1,666681,1.49E+12,1.49E+12,1.49E+12,2,80,2
122,122,APResp,3,123,2,122,2,0,1,2,14,l,4,l,1,563,1,666681,1.49E+12,1.49E+12,1.49E+12,3,80,2
123,123,APResp,3,124,3,123,2,1,0,3,11,k,3,k,1,562,1,666681,1.49E+12,1.49E+12,1.49E+12,4,80,2
124,124,APResp,3,125,4,124,2,0,1,2,10,k,3,k,1,525,1,666681,1.49E+12,1.49E+12,1.49E+12,5,80,2
125,125,APResp,3,126,5,125,2,0,1,3,3,a,1,a,1,496,1,666681,1.49E+12,1.49E+12,1.49E+12,6,80,2
126,126,APResp,3,127,6,126,2,0,1,1,5,s,2,s,1,576,1,666681,1.49E+12,1.49E+12,1.49E+12,7,80,2
127,127,APResp,3,128,7,127,2,1,0,2,6,s,2,s,1,573,1,666681,1.49E+12,1.49E+12,1.49E+12,8,80,2
128,128,APResp,3,129,8,128,2,0,1,1,9,k,3,k,1,549,1,666681,1.49E+12,1.49E+12,1.49E+12,9,80,2
129,129,APResp,3,130,9,129,2,0,1,3,15,l,4,l,1,570,1,666681,1.49E+12,1.49E+12,1.49E+12,10,80,2
130,130,APResp,3,131,10,130,2,1,0,2,6,s,2,s,1,503,1,666681,1.49E+12,1.49E+12,1.49E+12,11,80,2
131,131,APResp,3,132,11,131,2,0,1,4,12,k,3,k,1,548,1,666681,1.49E+12,1.49E+12,1.49E+12,12,80,2
132,132,APResp,3,133,12,132,2,0,1,1,5,s,2,s,1,520,1,666681,1.49E+12,1.49E+12,1.49E+12,13,80,2
133,133,APResp,3,134,13,133,2,0,1,2,2,a,1,a,1,418,1,666681,1.49E+12,1.49E+12,1.49E+12,14,80,2
134,134,APResp,3,135,14,134,2,1,0,4,16,l,4,l,1,674,1,666681,1.49E+12,1.49E+12,1.49E+12,15,80,2
135,135,APResp,3,136,15,135,2,0,1,3,3,a,1,a,1,500,1,666681,1.49E+12,1.49E+12,1.49E+12,16,80,2
136,136,APResp,3,137,16,136,2,0,1,4,4,a,1,a,1,534,1,666681,1.49E+12,1.49E+12,1.49E+12,17,80,2
137,137,APResp,3,138,17,137,2,0,1,3,15,l,4,l,1,533,1,666681,1.49E+12,1.49E+12,1.49E+12,18,80,2
138,138,APResp,3,139,18,138,2,1,0,4,16,l,4,l,1,643,1,666681,1.49E+12,1.49E+12,1.49E+12,19,80,2
139,139,APResp,3,140,19,139,2,0,1,4,12,k,3,k,1,594,1,666681,1.49E+12,1.49E+12,1.49E+12,20,80,2
140,140,APResp,3,141,20,140,2,0,1,2,2,a,1,a,1,473,1,666681,1.49E+12,1.49E+12,1.49E+12,21,80,2
141,141,APResp,3,142,21,141,2,0,1,1,13,l,4,l,1,666,1,666681,1.49E+12,1.49E+12,1.49E+12,22,80,2
142,142,APResp,3,143,22,142,2,1,0,1,1,a,1,a,1,466,1,666681,1.49E+12,1.49E+12,1.49E+12,23,80,2
143,143,APResp,3,144,23,143,2,0,1,2,14,l,4,l,1,646,1,666681,1.49E+12,1.49E+12,1.49E+12,24,80,2
144,144,APResp,3,145,24,144,2,1,0,4,16,l,4,l,1,624,1,666681,1.49E+12,1.49E+12,1.49E+12,25,80,2
145,145,APResp,3,146,25,145,2,0,1,2,14,l,4,l,1,586,1,666681,1.49E+12,1.49E+12,1.49E+12,26,80,2
146,146,APResp,3,147,26,146,2,0,1,3,3,a,1,a,1,557,1,666681,1.49E+12,1.49E+12,1.49E+12,27,80,2
147,147,APResp,3,148,27,147,2,0,1,4,12,k,3,k,1,613,1,666681,1.49E+12,1.49E+12,1.49E+12,28,80,2
148,148,APResp,3,149,28,148,2,0,1,3,7,s,2,s,1,682,1,666681,1.49E+12,1.49E+12,1.49E+12,29,80,2
149,149,APResp,3,150,29,149,2,1,0,2,6,s,2,s,1,559,1,666681,1.49E+12,1.49E+12,1.49E+12,30,80,2
150,150,APResp,3,151,30,150,2,0,1,3,7,s,2,s,1,435,1,666681,1.49E+12,1.49E+12,1.49E+12,31,80,2
151,151,APResp,3,152,31,151,2,0,1,4,12,k,3,k,1,624,1,666681,1.49E+12,1.49E+12,1.49E+12,32,80,2
152,152,APResp,3,153,32,152,2,0,1,2,10,k,3,k,1,566,1,666681,1.49E+12,1.49E+12,1.49E+12,33,80,2
153,153,APResp,3,154,33,153,2,1,0,1,1,a,1,a,1,571,1,666681,1.49E+12,1.49E+12,1.49E+12,34,80,2
154,154,APResp,3,155,34,154,2,1,0,3,11,k,3,k,1,584,1,666681,1.49E+12,1.49E+12,1.49E+12,35,80,2
155,155,APResp,3,156,35,155,2,1,0,4,16,l,4,l,1,648,1,666681,1.49E+12,1.49E+12,1.49E+12,36,80,2
156,156,APResp,3,157,36,156,2,0,1,1,13,l,4,l,1,598,1,666681,1.49E+12,1.49E+12,1.49E+12,37,80,2
157,157,APResp,3,158,37,157,2,1,0,1,1,a,1,a,1,584,1,666681,1.49E+12,1.49E+12,1.49E+12,38,80,2
158,158,APResp,3,159,38,158,2,0,1,4,4,a,1,a,1,569,1,666681,1.49E+12,1.49E+12,1.49E+12,39,80,2
159,159,APResp,3,160,39,159,2,0,1,4,8,s,2,s,1,578,1,666681,1.49E+12,1.49E+12,1.49E+12,40,80,2
160,160,APResp,3,161,40,160,2,0,1,1,9,k,3,k,1,592,1,666681,1.49E+12,1.49E+12,1.49E+12,41,80,2
161,161,APResp,3,162,41,161,2,0,1,3,15,l,4,l,1,614,1,666681,1.49E+12,1.49E+12,1.49E+12,42,80,2
162,162,APResp,3,163,42,162,2,0,1,4,8,s,2,s,1,578,1,666681,1.49E+12,1.49E+12,1.49E+12,43,80,2
163,163,APResp,3,164,43,163,2,0,1,2,2,a,1,a,1,567,1,666681,1.49E+12,1.49E+12,1.49E+12,44,80,2
164,164,APResp,3,165,44,164,2,0,1,1,9,k,3,k,1,566,1,666681,1.49E+12,1.49E+12,1.49E+12,45,80,2
165,165,APResp,3,166,45,165,2,0,1,2,10,k,3,k,1,568,1,666681,1.49E+12,1.49E+12,1.49E+12,46,80,2
166,166,APResp,3,167,46,166,2,0,1,3,15,l,4,l,1,581,1,666681,1.49E+12,1.49E+12,1.49E+12,47,80,2
167,167,APResp,3,168,47,167,2,1,0,3,11,k,3,k,1,568,1,666681,1.49E+12,1.49E+12,1.49E+12,48,80,2
168,168,APResp,3,169,48,168,2,1,0,2,6,s,2,s,1,601,1,666681,1.49E+12,1.49E+12,1.49E+12,49,80,2
169,169,APResp,3,170,49,169,2,0,1,1,5,s,2,s,1,588,1,666681,1.49E+12,1.49E+12,1.49E+12,50,80,2
170,170,APResp,3,171,50,170,2,0,1,2,10,k,3,k,1,641,1,666681,1.49E+12,1.49E+12,1.49E+12,51,80,2
171,171,APResp,3,172,51,171,2,0,1,2,14,l,4,l,1,644,1,666681,1.49E+12,1.49E+12,1.49E+12,52,80,2
172,172,APResp,3,173,52,172,2,0,1,3,7,s,2,s,1,568,1,666681,1.49E+12,1.49E+12,1.49E+12,53,80,2
173,173,APResp,3,174,53,173,2,1,0,1,1,a,1,a,1,563,1,666681,1.49E+12,1.49E+12,1.49E+12,54,80,2
174,174,APResp,3,175,54,174,2,0,1,3,7,s,2,s,1,589,1,666681,1.49E+12,1.49E+12,1.49E+12,55,80,2
175,175,APResp,3,176,55,175,2,0,1,4,4,a,1,a,1,599,1,666681,1.49E+12,1.49E+12,1.49E+12,56,80,2
176,176,APResp,3,177,56,176,2,0,1,1,9,k,3,k,1,554,1,666681,1.49E+12,1.49E+12,1.49E+12,57,80,2
177,177,APResp,3,178,57,177,2,0,1,4,8,s,2,s,1,643,1,666681,1.49E+12,1.49E+12,1.49E+12,58,80,2
178,178,APResp,3,179,58,178,2,0,1,3,3,a,1,a,1,578,1,666681,1.49E+12,1.49E+12,1.49E+12,59,80,2
179,179,APResp,3,180,59,179,2,0,1,1,13,l,4,l,1,738,1,666681,1.49E+12,1.49E+12,1.49E+12,60,80,2
180,180,APResp,3,181,0,180,3,1,0,1,1,a,1,a,1,444,1,1008834,1.49E+12,1.49E+12,1.49E+12,1,80,2
181,181,APResp,3,182,1,181,3,0,1,3,15,l,4,l,1,648,1,1008834,1.49E+12,1.49E+12,1.49E+12,2,80,2
182,182,APResp,3,183,2,182,3,0,1,3,3,a,1,a,1,531,1,1008834,1.49E+12,1.49E+12,1.49E+12,3,80,2
183,183,APResp,3,184,3,183,3,0,1,4,4,a,1,a,1,556,1,1008834,1.49E+12,1.49E+12,1.49E+12,4,80,2
184,184,APResp,3,185,4,184,3,0,1,2,2,a,1,a,1,484,1,1008834,1.49E+12,1.49E+12,1.49E+12,5,80,2
