,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,CongruentCounter,IncongruentCounter,StimPresented,StimProbAll,TrialType,StroopNumber,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,ColorTime,RespOnset,AccCount,subject,StimRep,Sequential
0,0,SCTResp,1,1,0,0,0,1,0,2,1,2,4,m,4,m,1,514,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1,10,0,0
1,1,SCTResp,1,2,1,1,0,0,1,3,6,1,6,m,4,m,1,555,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,2,10,2,1
2,2,SCTResp,1,3,2,2,0,0,1,1,0,1,14,n,3,n,1,561,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,3,10,2,0
3,3,SCTResp,1,4,3,3,0,0,1,4,7,1,6,m,4,m,1,532,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,4,10,2,0
4,4,SCTResp,1,5,4,4,0,1,0,3,6,2,2,n,3,n,1,392,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,5,10,2,2
5,5,SCTResp,1,6,5,5,0,1,0,2,1,2,2,n,3,n,1,560,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,6,10,2,0
6,6,SCTResp,1,7,6,6,0,0,1,3,6,1,14,n,3,n,1,521,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,7,10,2,1
7,7,SCTResp,1,8,7,7,0,0,1,4,7,1,6,m,4,m,1,556,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,8,10,2,0
8,8,SCTResp,1,9,8,8,0,0,1,1,4,1,10,x,2,x,1,532,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,9,10,2,0
9,9,SCTResp,1,10,9,9,0,0,1,2,1,1,6,m,4,m,1,586,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,10,10,2,0
10,10,SCTResp,1,11,10,10,0,0,1,4,7,1,14,n,3,n,1,547,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,11,10,2,0
11,11,SCTResp,1,12,11,11,0,1,0,2,5,2,1,z,1,z,1,362,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,12,10,2,2
12,12,SCTResp,1,13,12,12,0,1,0,1,4,2,3,x,2,x,1,361,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,13,10,2,0
13,13,SCTResp,1,14,13,13,0,1,0,3,6,2,4,m,4,m,1,543,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,14,10,2,0
14,14,SCTResp,1,15,14,14,0,0,1,1,0,1,6,m,4,m,1,567,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,15,10,2,1
15,15,SCTResp,1,16,15,15,0,0,1,2,5,1,14,n,3,n,1,575,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,16,10,2,0
16,16,SCTResp,1,17,16,16,0,0,1,1,4,1,10,x,2,x,1,435,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,17,10,2,0
17,17,SCTResp,1,18,17,17,0,1,0,4,3,2,1,z,1,z,1,569,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,18,10,2,2
18,18,SCTResp,1,19,18,18,0,0,1,1,4,1,12,z,1,z,1,475,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,19,10,2,1
19,19,SCTResp,1,20,19,19,0,1,0,2,1,2,3,x,2,x,1,341,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,20,10,2,2
20,20,SCTResp,1,21,20,20,0,0,1,2,5,1,10,x,2,x,1,602,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,21,10,2,1
21,21,SCTResp,1,22,21,21,0,0,1,3,6,1,12,z,1,z,1,473,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,22,10,2,0
22,22,SCTResp,1,23,22,22,0,0,1,2,5,1,12,z,1,z,1,486,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,23,10,2,0
23,23,SCTRespITI,1,24,23,23,0,1,0,3,2,2,2,n,3,0,0,486,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,23,10,2,2
24,24,SCTResp,1,25,24,24,0,1,0,4,7,2,3,x,2,x,1,614,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,24,10,2,0
25,25,SCTResp,1,26,25,25,0,1,0,2,1,2,3,x,2,x,1,486,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,25,10,2,0
26,26,SCTResp,1,27,26,26,0,1,0,4,3,2,3,x,2,x,1,388,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,26,10,2,0
27,27,SCTResp,1,28,27,27,0,1,0,1,0,2,2,n,3,n,1,477,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,27,10,2,0
28,28,SCTResp,1,29,28,28,0,0,1,2,1,1,10,x,2,x,1,467,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,28,10,2,1
29,29,SCTResp,1,30,29,29,0,1,0,3,2,2,2,n,3,n,1,601,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,29,10,2,2
30,30,SCTResp,1,31,30,30,0,0,1,1,0,1,12,z,1,z,1,523,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,30,10,2,1
31,31,SCTResp,1,32,31,31,0,1,0,4,7,2,4,m,4,m,1,515,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,31,10,2,2
32,32,SCTResp,1,33,32,32,0,1,0,1,0,2,1,z,1,z,1,451,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,32,10,2,0
33,33,SCTResp,1,34,33,33,0,1,0,4,3,2,2,n,3,n,1,456,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,33,10,2,0
34,34,SCTResp,1,35,34,34,0,1,0,1,4,2,3,x,2,x,1,480,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,34,10,2,0
35,35,SCTResp,1,36,35,35,0,1,0,3,2,2,4,m,4,m,1,423,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,35,10,2,0
36,36,SCTResp,1,37,36,36,0,1,0,1,4,2,2,n,3,n,1,674,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,36,10,2,0
37,37,SCTResp,1,38,37,37,0,0,1,4,3,1,10,x,2,x,1,508,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,37,10,2,1
38,38,SCTResp,1,39,38,38,0,0,1,3,2,1,6,m,4,m,1,530,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,38,10,2,0
39,39,SCTResp,1,40,39,39,0,1,0,4,3,2,4,m,4,m,1,477,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,39,10,2,2
40,40,SCTResp,1,41,40,40,0,0,1,3,2,1,10,x,2,x,1,468,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,40,10,2,1
41,41,SCTResp,1,42,41,41,0,0,1,3,6,1,14,n,3,n,1,635,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,41,10,2,0
42,42,SCTResp,1,43,42,42,0,1,0,3,2,2,3,x,2,x,1,599,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,42,10,2,2
43,43,SCTResp,1,44,43,43,0,0,1,2,1,1,6,m,4,m,1,519,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,43,10,2,1
44,44,SCTResp,1,45,44,44,0,1,0,3,2,2,1,z,1,z,1,442,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,44,10,2,2
45,45,SCTResp,1,46,45,45,0,0,1,2,5,1,10,x,2,x,1,587,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,45,10,2,1
46,46,SCTResp,1,47,46,46,0,0,1,1,0,1,6,m,4,m,1,526,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,10,2,0
47,47,SCTResp,1,48,47,47,0,1,0,4,7,2,2,n,3,x,0,703,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,10,2,2
48,48,SCTResp,1,49,48,48,0,1,0,1,0,2,2,n,3,n,1,493,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,47,10,2,0
49,49,SCTResp,1,50,49,49,0,1,0,2,5,2,2,n,3,n,1,470,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,48,10,2,0
50,50,SCTResp,1,51,50,50,0,1,0,1,0,2,4,m,4,m,1,482,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,49,10,2,0
51,51,SCTResp,1,52,51,51,0,0,1,4,7,1,10,x,2,x,1,557,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,50,10,2,1
52,52,SCTResp,1,53,52,52,0,1,0,3,6,2,3,x,2,x,1,349,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,51,10,2,2
53,53,SCTResp,1,54,53,53,0,1,0,4,3,2,1,z,1,z,1,484,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,52,10,2,0
54,54,SCTResp,1,55,54,54,0,0,1,2,5,1,6,m,4,m,1,548,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,53,10,2,1
55,55,SCTResp,1,56,55,55,0,0,1,4,7,1,10,x,2,x,1,523,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,54,10,2,0
56,56,SCTResp,1,57,56,56,0,1,0,4,3,2,4,m,4,m,1,569,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,55,10,2,2
57,57,SCTResp,1,58,57,57,0,0,1,1,4,1,14,n,3,x,0,491,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,55,10,2,1
58,58,SCTResp,1,59,58,58,0,0,1,2,5,1,12,z,1,z,1,515,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,56,10,2,0
59,59,SCTResp,1,60,59,59,0,0,1,1,0,1,12,z,1,z,1,467,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,57,10,2,0
60,60,SCTResp,1,61,60,60,0,1,0,1,4,2,4,m,4,m,1,716,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,58,10,2,2
61,61,SCTResp,1,62,61,61,0,1,0,2,1,2,3,x,2,x,1,511,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,59,10,2,0
62,62,SCTResp,1,63,62,62,0,1,0,4,7,2,3,x,2,x,1,396,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,60,10,2,0
63,63,SCTResp,1,64,63,63,0,0,1,3,2,1,12,z,1,z,1,595,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,61,10,2,1
64,64,SCTResp,1,65,64,64,0,1,0,2,5,2,4,m,4,m,1,471,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,62,10,2,2
65,65,SCTResp,1,66,65,65,0,0,1,3,6,1,10,x,2,x,1,530,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,63,10,2,1
66,66,SCTResp,1,67,66,66,0,0,1,4,3,1,14,n,3,n,1,665,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,64,10,2,0
67,67,SCTResp,1,68,67,67,0,1,0,1,0,2,1,z,1,z,1,520,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,65,10,2,2
68,68,SCTResp,1,69,68,68,0,1,0,3,6,2,1,z,1,z,1,461,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,66,10,2,0
69,69,SCTResp,1,70,69,69,0,1,0,2,1,2,1,z,1,z,1,372,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,67,10,2,0
70,70,SCTResp,1,71,70,70,0,0,1,4,3,1,12,z,1,z,1,531,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,68,10,2,1
71,71,SCTResp,1,72,71,71,0,0,1,4,7,1,12,z,1,z,1,477,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,69,10,1,0
72,72,SCTResp,1,73,72,72,0,0,1,3,2,1,12,z,1,z,1,466,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,70,10,2,0
73,73,SCTResp,1,74,73,73,0,1,0,2,1,2,4,m,4,m,1,439,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,71,10,2,2
74,74,SCTResp,1,75,74,74,0,0,1,4,3,1,6,m,4,m,1,550,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,72,10,2,1
75,75,SCTResp,1,76,75,75,0,1,0,1,4,2,1,z,1,z,1,423,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,73,10,2,2
76,76,SCTResp,1,77,76,76,0,0,1,3,6,1,14,n,3,n,1,585,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,74,10,2,1
77,77,SCTResp,1,78,77,77,0,1,0,3,2,2,1,z,1,z,1,541,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,75,10,2,2
78,78,SCTResp,1,79,78,78,0,0,1,2,5,1,14,n,3,n,1,627,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,76,10,2,1
79,79,SCTResp,1,80,79,79,0,0,1,1,4,1,14,n,3,n,1,515,0,29501,1.51E+12,1.51E+12,1.51E+12,1.51E+12,77,10,2,0
80,80,SCTResp,1,81,0,80,1,0,1,4,7,1,12,z,1,z,1,491,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1,10,0,0
81,81,SCTResp,1,82,1,81,1,0,1,3,2,1,10,x,2,x,1,609,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,2,10,2,0
82,82,SCTResp,1,83,2,82,1,0,1,2,1,1,6,m,4,m,1,798,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,3,10,2,0
83,83,SCTResp,1,84,3,83,1,0,1,1,0,1,12,z,1,z,1,493,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,4,10,2,0
84,84,SCTResp,1,85,4,84,1,1,0,3,6,2,3,x,2,x,1,417,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,5,10,2,2
85,85,SCTResp,1,86,5,85,1,1,0,1,4,2,3,x,2,x,1,407,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,6,10,2,0
86,86,SCTResp,1,87,6,86,1,0,1,2,5,1,10,x,2,x,1,506,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,7,10,2,1
87,87,SCTResp,1,88,7,87,1,0,1,1,0,1,6,m,4,m,1,689,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,8,10,2,0
88,88,SCTResp,1,89,8,88,1,1,0,4,3,2,3,x,2,n,0,561,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,8,10,2,2
89,89,SCTResp,1,90,9,89,1,1,0,4,7,2,1,z,1,z,1,436,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,9,10,2,0
90,90,SCTResp,1,91,10,90,1,0,1,3,6,1,12,z,1,z,1,511,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,10,10,2,1
91,91,SCTResp,1,92,11,91,1,0,1,4,7,1,10,x,2,x,1,535,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,11,10,2,0
92,92,SCTResp,1,93,12,92,1,1,0,2,5,2,4,m,4,m,1,512,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,12,10,2,2
93,93,SCTResp,1,94,13,93,1,1,0,3,2,2,3,x,2,x,1,372,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,13,10,2,0
94,94,SCTResp,1,95,14,94,1,0,1,4,3,1,14,n,3,n,1,721,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,14,10,2,1
95,95,SCTResp,1,96,15,95,1,1,0,3,6,2,3,x,2,x,1,429,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,15,10,2,2
96,96,SCTResp,1,97,16,96,1,1,0,1,4,2,3,x,2,x,1,451,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,16,10,2,0
97,97,SCTResp,1,98,17,97,1,1,0,3,6,2,4,m,4,m,1,513,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,17,10,2,0
98,98,SCTResp,1,99,18,98,1,1,0,2,1,2,2,n,3,n,1,585,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,18,10,2,0
99,99,SCTResp,1,100,19,99,1,0,1,1,0,1,14,n,3,n,1,475,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,19,10,2,1
100,100,SCTResp,1,101,20,100,1,1,0,4,7,2,2,n,3,n,1,451,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,20,10,2,2
101,101,SCTResp,1,102,21,101,1,1,0,3,2,2,4,m,4,m,1,483,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,21,10,2,0
102,102,SCTResp,1,103,22,102,1,0,1,3,2,1,6,m,4,m,1,545,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,22,10,2,1
103,103,SCTResp,1,104,23,103,1,0,1,4,7,1,14,n,3,n,1,485,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,23,10,2,0
104,104,SCTResp,1,105,24,104,1,1,0,1,0,2,4,m,4,m,1,425,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,24,10,2,2
105,105,SCTResp,1,106,25,105,1,0,1,2,5,1,14,n,3,n,1,575,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,25,10,2,1
106,106,SCTResp,1,107,26,106,1,0,1,2,5,1,12,z,1,z,1,529,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,26,10,2,0
107,107,SCTResp,1,108,27,107,1,1,0,3,6,2,1,z,1,z,1,503,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,27,10,2,2
108,108,SCTResp,1,109,28,108,1,0,1,4,3,1,12,z,1,z,1,430,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,28,10,2,1
109,109,SCTResp,1,110,29,109,1,0,1,3,6,1,14,n,3,n,1,564,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,29,10,2,0
110,110,SCTResp,1,111,30,110,1,1,0,2,1,2,1,z,1,z,1,331,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,30,10,2,2
111,111,SCTResp,1,112,31,111,1,0,1,1,4,1,6,m,4,m,1,423,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,31,10,2,1
112,112,SCTResp,1,113,32,112,1,0,1,2,1,1,6,m,4,m,1,538,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,32,10,2,0
113,113,SCTResp,1,114,33,113,1,1,0,4,3,2,3,x,2,x,1,626,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,33,10,2,2
114,114,SCTResp,1,115,34,114,1,1,0,2,1,2,1,z,1,z,1,428,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,34,10,2,0
115,115,SCTResp,1,116,35,115,1,1,0,3,2,2,4,m,4,m,1,419,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,35,10,2,0
116,116,SCTResp,1,117,36,116,1,0,1,4,7,1,14,n,3,n,1,460,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,36,10,2,1
117,117,SCTResp,1,118,37,117,1,0,1,4,3,1,12,z,1,z,1,519,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,37,10,2,0
118,118,SCTResp,1,119,38,118,1,1,0,4,7,2,4,m,4,m,1,469,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,38,10,2,2
119,119,SCTResp,1,120,39,119,1,0,1,1,4,1,12,z,1,z,1,518,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,39,10,2,1
120,120,SCTResp,1,121,40,120,1,1,0,3,2,2,2,n,3,n,1,479,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,40,10,2,2
121,121,SCTResp,1,122,41,121,1,0,1,2,1,1,12,z,1,z,1,557,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,41,10,2,1
122,122,SCTResp,1,123,42,122,1,0,1,2,5,1,14,n,3,n,1,498,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,42,10,2,0
123,123,SCTResp,1,124,43,123,1,1,0,1,0,2,2,n,3,n,1,377,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,43,10,2,2
124,124,SCTResp,1,125,44,124,1,0,1,3,2,1,6,m,4,m,1,453,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,44,10,2,1
125,125,SCTResp,1,126,45,125,1,0,1,1,4,1,10,x,2,x,1,563,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,45,10,2,0
126,126,SCTResp,1,127,46,126,1,1,0,4,3,2,2,n,3,n,1,467,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,46,10,2,2
127,127,SCTResp,1,128,47,127,1,0,1,1,4,1,14,n,3,n,1,497,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,47,10,2,1
128,128,SCTResp,1,129,48,128,1,1,0,4,3,2,4,m,4,m,1,705,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,48,10,2,2
129,129,SCTResp,1,130,49,129,1,0,1,1,0,1,6,m,4,m,1,581,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,49,10,2,1
130,130,SCTResp,1,131,50,130,1,1,0,3,6,2,2,n,3,n,1,389,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,50,10,2,2
131,131,SCTResp,1,132,51,131,1,0,1,2,5,1,12,z,1,z,1,569,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,51,10,2,1
132,132,SCTResp,1,133,52,132,1,0,1,4,7,1,6,m,4,m,1,523,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,52,10,2,0
133,133,SCTResp,1,134,53,133,1,1,0,1,0,2,2,n,3,n,1,581,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,53,10,2,2
134,134,SCTResp,1,135,54,134,1,0,1,1,4,1,10,x,2,x,1,611,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,54,10,2,1
135,135,SCTResp,1,136,55,135,1,1,0,1,0,2,1,z,1,z,1,451,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,55,10,2,2
136,136,SCTResp,1,137,56,136,1,1,0,2,1,2,1,z,1,z,1,470,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,56,10,2,0
137,137,SCTResp,1,138,57,137,1,0,1,4,3,1,6,m,4,m,1,589,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,57,10,2,1
138,138,SCTResp,1,139,58,138,1,0,1,1,0,1,10,x,2,x,1,575,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,58,10,2,0
139,139,SCTResp,1,140,59,139,1,1,0,2,1,2,2,n,3,n,1,607,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,59,10,2,2
140,140,SCTResp,1,141,60,140,1,1,0,4,7,2,1,z,1,z,1,451,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,60,10,2,0
141,141,SCTResp,1,142,61,141,1,1,0,1,4,2,4,m,4,m,1,476,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,61,10,2,0
142,142,SCTResp,1,143,62,142,1,1,0,2,1,2,3,x,2,x,1,422,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,62,10,2,0
143,143,SCTResp,1,144,63,143,1,1,0,1,0,2,4,m,4,m,1,447,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,63,10,2,0
144,144,SCTResp,1,145,64,144,1,1,0,2,5,2,4,m,4,m,1,522,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,64,10,2,0
145,145,SCTResp,1,146,65,145,1,0,1,3,2,1,6,m,4,m,1,598,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,65,10,2,1
146,146,SCTResp,1,147,66,146,1,1,0,4,3,2,1,z,1,z,1,557,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,66,10,2,2
147,147,SCTResp,1,148,67,147,1,0,1,3,6,1,14,n,3,n,1,583,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,67,10,2,1
148,148,SCTResp,1,149,68,148,1,1,0,1,4,2,1,z,1,z,1,375,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,68,10,2,2
149,149,SCTResp,1,150,69,149,1,0,1,3,6,1,10,x,2,x,1,784,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,69,10,2,1
150,150,SCTResp,1,151,70,150,1,1,0,4,3,2,2,n,3,n,1,360,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,70,10,2,2
151,151,SCTResp,1,152,71,151,1,1,0,3,6,2,1,z,1,z,1,435,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,71,10,2,0
152,152,SCTResp,1,153,72,152,1,1,0,2,1,2,3,x,2,x,1,612,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,72,10,2,0
153,153,SCTResp,1,154,73,153,1,0,1,2,5,1,10,x,2,x,1,484,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,73,10,2,1
154,154,SCTResp,1,155,74,154,1,0,1,3,2,1,10,x,2,x,1,410,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,74,10,2,0
155,155,SCTResp,1,156,75,155,1,1,0,2,5,2,2,n,3,n,1,469,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,75,10,2,2
156,156,SCTResp,1,157,76,156,1,1,0,1,4,2,3,x,2,x,1,567,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,76,10,2,0
157,157,SCTResp,1,158,77,157,1,0,1,2,5,1,14,n,3,n,1,580,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,77,10,2,1
158,158,SCTResp,1,159,78,158,1,0,1,4,7,1,10,x,2,x,1,482,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,78,10,2,0
159,159,SCTResp,1,160,79,159,1,0,1,3,2,1,12,z,1,z,1,575,0,437015,1.51E+12,1.51E+12,1.51E+12,1.51E+12,79,10,2,0
0,0,SCTRespITI,3,1,0,0,0,1,0,3,2,2,2,n,3,0,0,,0,38495,1.51E+12,1.51E+12,1.51E+12,,0,11,0,0
1,1,SCTResp,3,2,1,1,0,1,0,3,6,2,3,x,2,x,1,568,0,38495,1.51E+12,1.51E+12,1.51E+12,1.51E+12,1,11,2,0
2,2,SCTResp,3,3,2,2,0,1,0,3,2,2,1,z,1,z,1,496,0,38495,1.51E+12,1.51E+12,1.51E+12,1.51E+12,2,11,2,0
3,3,SCTResp,3,4,3,3,0,0,1,2,1,1,12,z,1,z,1,593,0,38495,1.51E+12,1.51E+12,1.51E+12,1.51E+12,3,11,2,1
4,4,SCTResp,3,5,4,4,0,1,0,3,2,2,1,z,1,z,1,494,0,38495,1.51E+12,1.51E+12,1.51E+12,1.51E+12,4,11,2,2
5,5,SCTResp,3,6,5,5,0,0,1,2,5,1,14,n,3,n,1,720,0,38495,1.51E+12,1.51E+12,1.51E+12,1.51E+12,5,11,2,1
