,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Valid,Invalid,StimPresented,PressCorrect,ResponseMatrix,ActualKeyPressed,Accuracy,RT,FeedbackType,runStart,ImagePresent,StimTime,RespOnset,AccCount,subject,StimRep,StimType
201,201,APResp,2,202,21,201,3,1,0,3,k,3,l,0,601,2,2226140,1.49E+12,1.49E+12,1.49E+12,21,10,2,3
202,202,APResp,2,203,22,202,3,1,0,4,l,4,l,1,681,1,2226140,1.49E+12,1.49E+12,1.49E+12,22,10,2,4
203,203,APRespITI,2,204,23,203,3,0,1,6,k,3,0,0,681,0,2226140,1.49E+12,1.49E+12,1.49E+12,22,10,2,1
204,204,APResp,2,205,24,204,3,1,0,4,l,4,l,1,542,1,2226140,1.49E+12,1.49E+12,1.49E+12,23,10,2,4
205,205,APResp,2,206,25,205,3,1,0,1,a,1,a,1,526,1,2226140,1.49E+12,1.49E+12,1.49E+12,24,10,2,1
206,206,APResp,2,207,26,206,3,0,1,15,s,2,s,1,595,1,2226140,1.49E+12,1.49E+12,1.49E+12,25,10,2,4
207,207,APResp,2,208,27,207,3,0,1,16,k,3,k,1,682,1,2226140,1.49E+12,1.49E+12,1.49E+12,26,10,2,4
208,208,APResp,2,209,28,208,3,1,0,2,s,2,s,1,514,1,2226140,1.49E+12,1.49E+12,1.49E+12,27,10,2,2
209,209,APResp,2,210,29,209,3,0,1,14,a,1,a,1,496,1,2226140,1.49E+12,1.49E+12,1.49E+12,28,10,2,4
210,210,APResp,2,211,30,210,3,0,1,7,l,4,l,1,510,1,2226140,1.49E+12,1.49E+12,1.49E+12,29,10,2,1
211,211,APResp,2,212,31,211,3,1,0,3,k,3,k,1,686,1,2226140,1.49E+12,1.49E+12,1.49E+12,30,10,2,3
212,212,APResp,2,213,32,212,3,0,1,5,s,2,s,1,611,1,2226140,1.49E+12,1.49E+12,1.49E+12,31,10,2,1
213,213,APResp,2,214,33,213,3,1,0,4,l,4,l,1,522,1,2226140,1.49E+12,1.49E+12,1.49E+12,32,10,2,4
214,214,APRespITI,2,215,34,214,3,1,0,3,k,3,0,0,522,0,2226140,1.49E+12,1.49E+12,1.49E+12,32,10,2,3
215,215,APResp,2,216,35,215,3,1,0,2,s,2,s,1,536,1,2226140,1.49E+12,1.49E+12,1.49E+12,33,10,2,2
216,216,APResp,2,217,36,216,3,1,0,3,k,3,k,1,598,1,2226140,1.49E+12,1.49E+12,1.49E+12,34,10,2,3
217,217,APResp,2,218,37,217,3,1,0,1,a,1,a,1,510,1,2226140,1.49E+12,1.49E+12,1.49E+12,35,10,2,1
218,218,APResp,2,219,38,218,3,0,1,13,l,4,l,1,556,1,2226140,1.49E+12,1.49E+12,1.49E+12,36,10,2,3
219,219,APResp,2,220,39,219,3,0,1,9,k,3,k,1,658,1,2226140,1.49E+12,1.49E+12,1.49E+12,37,10,2,2
220,220,APResp,2,221,40,220,3,1,0,2,s,2,s,1,570,1,2226140,1.49E+12,1.49E+12,1.49E+12,38,10,2,2
221,221,APResp,2,222,41,221,3,1,0,3,k,3,k,1,584,1,2226140,1.49E+12,1.49E+12,1.49E+12,39,10,2,3
222,222,APResp,2,223,42,222,3,1,0,1,a,1,a,1,511,1,2226140,1.49E+12,1.49E+12,1.49E+12,40,10,2,1
223,223,APResp,2,224,43,223,3,0,1,10,l,4,l,1,542,1,2226140,1.49E+12,1.49E+12,1.49E+12,41,10,2,2
224,224,APResp,2,225,44,224,3,0,1,8,a,1,a,1,612,1,2226140,1.49E+12,1.49E+12,1.49E+12,42,10,2,2
225,225,APRespITI,2,226,45,225,3,1,0,3,k,3,0,0,612,0,2226140,1.49E+12,1.49E+12,1.49E+12,42,10,2,3
226,226,APResp,2,227,46,226,3,1,0,4,l,4,l,1,706,1,2226140,1.49E+12,1.49E+12,1.49E+12,43,10,2,4
227,227,APRespITI,2,228,47,227,3,1,0,3,k,3,0,0,706,0,2226140,1.49E+12,1.49E+12,1.49E+12,43,10,2,3
228,228,APResp,2,229,48,228,3,1,0,4,l,4,l,1,440,1,2226140,1.49E+12,1.49E+12,1.49E+12,44,10,2,4
229,229,APResp,2,230,49,229,3,1,0,2,s,2,s,1,614,1,2226140,1.49E+12,1.49E+12,1.49E+12,45,10,2,2
230,230,APResp,2,231,50,230,3,1,0,4,l,4,l,1,612,1,2226140,1.49E+12,1.49E+12,1.49E+12,46,10,2,4
231,231,APResp,2,232,51,231,3,1,0,1,a,1,a,1,515,1,2226140,1.49E+12,1.49E+12,1.49E+12,47,10,2,1
232,232,APResp,2,233,52,232,3,1,0,2,s,2,s,1,483,1,2226140,1.49E+12,1.49E+12,1.49E+12,48,10,2,2
233,233,APResp,2,234,53,233,3,1,0,4,l,4,l,1,488,1,2226140,1.49E+12,1.49E+12,1.49E+12,49,10,2,4
234,234,APResp,2,235,54,234,3,1,0,2,s,2,s,1,495,1,2226140,1.49E+12,1.49E+12,1.49E+12,50,10,2,2
235,235,APResp,2,236,55,235,3,1,0,3,k,3,k,1,551,1,2226140,1.49E+12,1.49E+12,1.49E+12,51,10,2,3
236,236,APResp,2,237,56,236,3,1,0,1,a,1,a,1,484,1,2226140,1.49E+12,1.49E+12,1.49E+12,52,10,2,1
237,237,APResp,2,238,57,237,3,1,0,4,l,4,l,1,531,1,2226140,1.49E+12,1.49E+12,1.49E+12,53,10,2,4
238,238,APResp,2,239,58,238,3,1,0,2,s,2,s,1,483,1,2226140,1.49E+12,1.49E+12,1.49E+12,54,10,2,2
239,239,APResp,2,240,59,239,3,1,0,3,k,3,k,1,585,1,2226140,1.49E+12,1.49E+12,1.49E+12,55,10,2,3
0,0,APRespITI,2,1,0,0,0,1,0,3,k,3,0,0,,0,6167,1.49E+12,1.49E+12,,0,11,0,3
1,1,APRespITI,2,2,1,1,0,0,1,5,s,2,0,0,,0,6167,1.49E+12,1.49E+12,,0,11,2,1
2,2,APRespITI,2,3,2,2,0,1,0,2,s,2,0,0,,0,6167,1.49E+12,1.49E+12,,0,11,2,2
3,3,APResp,2,4,3,3,0,1,0,1,a,1,s,0,679,2,6167,1.49E+12,1.49E+12,1.49E+12,0,11,2,1
4,4,APRespITI,2,5,4,4,0,1,0,4,l,4,0,0,679,0,6167,1.49E+12,1.49E+12,1.49E+12,0,11,2,4
5,5,APResp,2,6,5,5,0,1,0,2,s,2,s,1,722,1,6167,1.49E+12,1.49E+12,1.49E+12,1,11,2,2
6,6,APResp,2,7,6,6,0,1,0,3,k,3,k,1,612,1,6167,1.49E+12,1.49E+12,1.49E+12,2,11,2,3
7,7,APRespITI,2,8,7,7,0,1,0,2,s,2,0,0,612,0,6167,1.49E+12,1.49E+12,1.49E+12,2,11,2,2
8,8,APResp,2,9,8,8,0,1,0,3,k,3,k,1,674,1,6167,1.49E+12,1.49E+12,1.49E+12,3,11,2,3
9,9,APResp,2,10,9,9,0,1,0,2,s,2,s,1,691,1,6167,1.49E+12,1.49E+12,1.49E+12,4,11,2,2
10,10,APResp,2,11,10,10,0,1,0,3,k,3,s,0,684,2,6167,1.49E+12,1.49E+12,1.49E+12,4,11,2,3
11,11,APRespITI,2,12,11,11,0,1,0,4,l,4,0,0,684,0,6167,1.49E+12,1.49E+12,1.49E+12,4,11,2,4
12,12,APResp,2,13,12,12,0,1,0,2,s,2,a,0,699,2,6167,1.49E+12,1.49E+12,1.49E+12,4,11,2,2
13,13,APResp,2,14,13,13,0,1,0,4,l,4,k,0,749,2,6167,1.49E+12,1.49E+12,1.49E+12,4,11,2,4
14,14,APResp,2,15,14,14,0,1,0,1,a,1,a,1,724,1,6167,1.49E+12,1.49E+12,1.49E+12,5,11,2,1
15,15,APResp,2,16,15,15,0,0,1,12,s,2,s,1,711,1,6167,1.49E+12,1.49E+12,1.49E+12,6,11,2,3
16,16,APResp,2,17,16,16,0,1,0,3,k,3,k,1,554,1,6167,1.49E+12,1.49E+12,1.49E+12,7,11,2,3
17,17,APResp,2,18,17,17,0,0,1,8,a,1,a,1,553,1,6167,1.49E+12,1.49E+12,1.49E+12,8,11,2,2
18,18,APResp,2,19,18,18,0,1,0,3,k,3,s,0,545,2,6167,1.49E+12,1.49E+12,1.49E+12,8,11,2,3
19,19,APRespITI,2,20,19,19,0,0,1,10,l,4,0,0,545,0,6167,1.49E+12,1.49E+12,1.49E+12,8,11,2,2
20,20,APResp,2,21,20,20,0,1,0,1,a,1,a,1,599,1,6167,1.49E+12,1.49E+12,1.49E+12,9,11,2,1
21,21,APResp,2,22,21,21,0,1,0,2,s,2,s,1,623,1,6167,1.49E+12,1.49E+12,1.49E+12,10,11,2,2
22,22,APResp,2,23,22,22,0,1,0,1,a,1,a,1,592,1,6167,1.49E+12,1.49E+12,1.49E+12,11,11,2,1
23,23,APResp,2,24,23,23,0,1,0,2,s,2,s,1,602,1,6167,1.49E+12,1.49E+12,1.49E+12,12,11,2,2
24,24,APResp,2,25,24,24,0,0,1,14,a,1,a,1,583,1,6167,1.49E+12,1.49E+12,1.49E+12,13,11,2,4
25,25,APResp,2,26,25,25,0,0,1,13,l,4,k,0,770,2,6167,1.49E+12,1.49E+12,1.49E+12,13,11,2,3
26,26,APRespITI,2,27,26,26,0,0,1,15,s,2,0,0,770,0,6167,1.49E+12,1.49E+12,1.49E+12,13,11,2,4
27,27,APResp,2,28,27,27,0,1,0,1,a,1,a,1,551,1,6167,1.49E+12,1.49E+12,1.49E+12,14,11,2,1
28,28,APResp,2,29,28,28,0,1,0,3,k,3,l,0,617,2,6167,1.49E+12,1.49E+12,1.49E+12,14,11,2,3
29,29,APRespITI,2,30,29,29,0,1,0,4,l,4,0,0,617,0,6167,1.49E+12,1.49E+12,1.49E+12,14,11,2,4
30,30,APResp,2,31,30,30,0,0,1,6,k,3,k,1,617,1,6167,1.49E+12,1.49E+12,1.49E+12,15,11,2,1
31,31,APResp,2,32,31,31,0,1,0,4,l,4,l,1,578,1,6167,1.49E+12,1.49E+12,1.49E+12,16,11,2,4
32,32,APRespITI,2,33,32,32,0,1,0,2,s,2,0,0,578,0,6167,1.49E+12,1.49E+12,1.49E+12,16,11,2,2
33,33,APRespITI,2,34,33,33,0,0,1,9,k,3,0,0,578,0,6167,1.49E+12,1.49E+12,1.49E+12,16,11,2,2
34,34,APResp,2,35,34,34,0,1,0,3,k,3,k,1,682,1,6167,1.49E+12,1.49E+12,1.49E+12,17,11,2,3
35,35,APResp,2,36,35,35,0,1,0,4,l,4,l,1,563,1,6167,1.49E+12,1.49E+12,1.49E+12,18,11,2,4
36,36,APResp,2,37,36,36,0,1,0,3,k,3,k,1,666,1,6167,1.49E+12,1.49E+12,1.49E+12,19,11,2,3
37,37,APResp,2,38,37,37,0,1,0,2,s,2,s,1,583,1,6167,1.49E+12,1.49E+12,1.49E+12,20,11,2,2
38,38,APResp,2,39,38,38,0,1,0,3,k,3,k,1,685,1,6167,1.49E+12,1.49E+12,1.49E+12,21,11,2,3
39,39,APResp,2,40,39,39,0,1,0,4,l,4,l,1,588,1,6167,1.49E+12,1.49E+12,1.49E+12,22,11,2,4
40,40,APResp,2,41,40,40,0,1,0,1,a,1,a,1,638,1,6167,1.49E+12,1.49E+12,1.49E+12,23,11,2,1
41,41,APResp,2,42,41,41,0,0,1,16,k,3,k,1,693,1,6167,1.49E+12,1.49E+12,1.49E+12,24,11,2,4
42,42,APResp,2,43,42,42,0,0,1,7,l,4,l,1,550,1,6167,1.49E+12,1.49E+12,1.49E+12,25,11,2,1
43,43,APResp,2,44,43,43,0,1,0,4,l,4,l,1,464,1,6167,1.49E+12,1.49E+12,1.49E+12,26,11,2,4
44,44,APResp,2,45,44,44,0,1,0,1,a,1,a,1,591,1,6167,1.49E+12,1.49E+12,1.49E+12,27,11,2,1
45,45,APResp,2,46,45,45,0,1,0,4,l,4,l,1,526,1,6167,1.49E+12,1.49E+12,1.49E+12,28,11,2,4
46,46,APResp,2,47,46,46,0,1,0,1,a,1,a,1,520,1,6167,1.49E+12,1.49E+12,1.49E+12,29,11,2,1
47,47,APResp,2,48,47,47,0,1,0,4,l,4,l,1,500,1,6167,1.49E+12,1.49E+12,1.49E+12,30,11,2,4
48,48,APResp,2,49,48,48,0,0,1,11,a,1,a,1,539,1,6167,1.49E+12,1.49E+12,1.49E+12,31,11,2,3
49,49,APResp,2,50,49,49,0,1,0,4,l,4,l,1,479,1,6167,1.49E+12,1.49E+12,1.49E+12,32,11,2,4
50,50,APResp,2,51,50,50,0,1,0,1,a,1,a,1,617,1,6167,1.49E+12,1.49E+12,1.49E+12,33,11,2,1
51,51,APRespITI,2,52,51,51,0,1,0,3,k,3,0,0,617,0,6167,1.49E+12,1.49E+12,1.49E+12,33,11,2,3
52,52,APResp,2,53,52,52,0,1,0,1,a,1,a,1,530,1,6167,1.49E+12,1.49E+12,1.49E+12,34,11,2,1
53,53,APResp,2,54,53,53,0,1,0,2,s,2,a,0,623,2,6167,1.49E+12,1.49E+12,1.49E+12,34,11,2,2
54,54,APResp,2,55,54,54,0,1,0,3,k,3,k,1,703,1,6167,1.49E+12,1.49E+12,1.49E+12,35,11,2,3
55,55,APResp,2,56,55,55,0,1,0,1,a,1,a,1,593,1,6167,1.49E+12,1.49E+12,1.49E+12,36,11,2,1
56,56,APResp,2,57,56,56,0,1,0,2,s,2,s,1,560,1,6167,1.49E+12,1.49E+12,1.49E+12,37,11,2,2
57,57,APResp,2,58,57,57,0,1,0,4,l,4,l,1,536,1,6167,1.49E+12,1.49E+12,1.49E+12,38,11,2,4
58,58,APResp,2,59,58,58,0,1,0,1,a,1,a,1,635,1,6167,1.49E+12,1.49E+12,1.49E+12,39,11,2,1
59,59,APResp,2,60,59,59,0,1,0,2,s,2,s,1,579,1,6167,1.49E+12,1.49E+12,1.49E+12,40,11,2,2
60,60,APResp,2,61,0,60,1,1,0,2,s,2,s,1,606,1,288711,1.49E+12,1.49E+12,1.49E+12,1,11,0,2
61,61,APResp,2,62,1,61,1,1,0,1,a,1,a,1,567,1,288711,1.49E+12,1.49E+12,1.49E+12,2,11,2,1
62,62,APRespITI,2,63,2,62,1,1,0,3,k,3,0,0,567,0,288711,1.49E+12,1.49E+12,1.49E+12,2,11,2,3
63,63,APResp,2,64,3,63,1,1,0,2,s,2,s,1,631,1,288711,1.49E+12,1.49E+12,1.49E+12,3,11,2,2
64,64,APResp,2,65,4,64,1,0,1,15,s,2,s,1,631,1,288711,1.49E+12,1.49E+12,1.49E+12,4,11,2,4
65,65,APResp,2,66,5,65,1,1,0,2,s,2,s,1,605,1,288711,1.49E+12,1.49E+12,1.49E+12,5,11,2,2
66,66,APResp,2,67,6,66,1,0,1,7,l,4,l,1,509,1,288711,1.49E+12,1.49E+12,1.49E+12,6,11,2,1
67,67,APResp,2,68,7,67,1,1,0,4,l,4,l,1,503,1,288711,1.49E+12,1.49E+12,1.49E+12,7,11,2,4
68,68,APRespITI,2,69,8,68,1,0,1,6,k,3,0,0,503,0,288711,1.49E+12,1.49E+12,1.49E+12,7,11,2,1
69,69,APResp,2,70,9,69,1,1,0,4,l,4,l,1,525,1,288711,1.49E+12,1.49E+12,1.49E+12,8,11,2,4
70,70,APResp,2,71,10,70,1,1,0,1,a,1,a,1,679,1,288711,1.49E+12,1.49E+12,1.49E+12,9,11,2,1
71,71,APResp,2,72,11,71,1,0,1,8,a,1,a,1,564,1,288711,1.49E+12,1.49E+12,1.49E+12,10,11,2,2
72,72,APResp,2,73,12,72,1,1,0,4,l,4,l,1,501,1,288711,1.49E+12,1.49E+12,1.49E+12,11,11,2,4
73,73,APResp,2,74,13,73,1,1,0,1,a,1,a,1,640,1,288711,1.49E+12,1.49E+12,1.49E+12,12,11,2,1
74,74,APResp,2,75,14,74,1,1,0,3,k,3,k,1,598,1,288711,1.49E+12,1.49E+12,1.49E+12,13,11,2,3
75,75,APResp,2,76,15,75,1,1,0,1,a,1,a,1,599,1,288711,1.49E+12,1.49E+12,1.49E+12,14,11,2,1
76,76,APResp,2,77,16,76,1,1,0,3,k,3,k,1,564,1,288711,1.49E+12,1.49E+12,1.49E+12,15,11,2,3
77,77,APResp,2,78,17,77,1,1,0,1,a,1,a,1,547,1,288711,1.49E+12,1.49E+12,1.49E+12,16,11,2,1
78,78,APResp,2,79,18,78,1,1,0,4,l,4,l,1,482,1,288711,1.49E+12,1.49E+12,1.49E+12,17,11,2,4
79,79,APResp,2,80,19,79,1,1,0,3,k,3,k,1,621,1,288711,1.49E+12,1.49E+12,1.49E+12,18,11,2,3
80,80,APResp,2,81,20,80,1,1,0,4,l,4,l,1,475,1,288711,1.49E+12,1.49E+12,1.49E+12,19,11,2,4
81,81,APResp,2,82,21,81,1,1,0,1,a,1,a,1,565,1,288711,1.49E+12,1.49E+12,1.49E+12,20,11,2,1
82,82,APResp,2,83,22,82,1,1,0,3,k,3,k,1,527,1,288711,1.49E+12,1.49E+12,1.49E+12,21,11,2,3
83,83,APResp,2,84,23,83,1,1,0,4,l,4,l,1,451,1,288711,1.49E+12,1.49E+12,1.49E+12,22,11,2,4
84,84,APResp,2,85,24,84,1,1,0,3,k,3,k,1,645,1,288711,1.49E+12,1.49E+12,1.49E+12,23,11,2,3
85,85,APResp,2,86,25,85,1,0,1,10,l,4,l,1,484,1,288711,1.49E+12,1.49E+12,1.49E+12,24,11,2,2
86,86,APResp,2,87,26,86,1,1,0,2,s,2,s,1,686,1,288711,1.49E+12,1.49E+12,1.49E+12,25,11,2,2
87,87,APResp,2,88,27,87,1,0,1,5,s,2,s,1,665,1,288711,1.49E+12,1.49E+12,1.49E+12,26,11,2,1
88,88,APRespITI,2,89,28,88,1,1,0,3,k,3,0,0,665,0,288711,1.49E+12,1.49E+12,1.49E+12,26,11,2,3
89,89,APResp,2,90,29,89,1,0,1,16,k,3,s,0,665,2,288711,1.49E+12,1.49E+12,1.49E+12,26,11,2,4
90,90,APResp,2,91,30,90,1,1,0,4,l,4,l,1,481,1,288711,1.49E+12,1.49E+12,1.49E+12,27,11,2,4
91,91,APResp,2,92,31,91,1,0,1,12,s,2,s,1,631,1,288711,1.49E+12,1.49E+12,1.49E+12,28,11,2,3
92,92,APResp,2,93,32,92,1,1,0,4,l,4,l,1,558,1,288711,1.49E+12,1.49E+12,1.49E+12,29,11,2,4
93,93,APResp,2,94,33,93,1,0,1,11,a,1,a,1,716,1,288711,1.49E+12,1.49E+12,1.49E+12,30,11,2,3
94,94,APResp,2,95,34,94,1,1,0,3,k,3,l,0,599,2,288711,1.49E+12,1.49E+12,1.49E+12,30,11,2,3
95,95,APResp,2,96,35,95,1,1,0,4,l,4,l,1,534,1,288711,1.49E+12,1.49E+12,1.49E+12,31,11,2,4
96,96,APResp,2,97,36,96,1,1,0,1,a,1,a,1,478,1,288711,1.49E+12,1.49E+12,1.49E+12,32,11,2,1
97,97,APResp,2,98,37,97,1,1,0,3,k,3,k,1,616,1,288711,1.49E+12,1.49E+12,1.49E+12,33,11,2,3
98,98,APResp,2,99,38,98,1,1,0,2,s,2,s,1,670,1,288711,1.49E+12,1.49E+12,1.49E+12,34,11,2,2
99,99,APResp,2,100,39,99,1,1,0,3,k,3,k,1,625,1,288711,1.49E+12,1.49E+12,1.49E+12,35,11,2,3
100,100,APResp,2,101,40,100,1,1,0,2,s,2,s,1,642,1,288711,1.49E+12,1.49E+12,1.49E+12,36,11,2,2
101,101,APRespITI,2,102,41,101,1,1,0,1,a,1,0,0,642,0,288711,1.49E+12,1.49E+12,1.49E+12,36,11,2,1
102,102,APResp,2,103,42,102,1,1,0,2,s,2,s,1,521,1,288711,1.49E+12,1.49E+12,1.49E+12,37,11,2,2
103,103,APResp,2,104,43,103,1,1,0,1,a,1,a,1,578,1,288711,1.49E+12,1.49E+12,1.49E+12,38,11,2,1
104,104,APResp,2,105,44,104,1,1,0,2,s,2,s,1,552,1,288711,1.49E+12,1.49E+12,1.49E+12,39,11,2,2
105,105,APResp,2,106,45,105,1,1,0,3,k,3,k,1,586,1,288711,1.49E+12,1.49E+12,1.49E+12,40,11,2,3
106,106,APResp,2,107,46,106,1,0,1,9,k,3,k,1,651,1,288711,1.49E+12,1.49E+12,1.49E+12,41,11,2,2
107,107,APResp,2,108,47,107,1,1,0,1,a,1,a,1,579,1,288711,1.49E+12,1.49E+12,1.49E+12,42,11,2,1
108,108,APResp,2,109,48,108,1,1,0,2,s,2,s,1,523,1,288711,1.49E+12,1.49E+12,1.49E+12,43,11,2,2
109,109,APResp,2,110,49,109,1,1,0,1,a,1,a,1,583,1,288711,1.49E+12,1.49E+12,1.49E+12,44,11,2,1
110,110,APResp,2,111,50,110,1,1,0,2,s,2,s,1,558,1,288711,1.49E+12,1.49E+12,1.49E+12,45,11,2,2
111,111,APResp,2,112,51,111,1,0,1,13,l,4,l,1,550,1,288711,1.49E+12,1.49E+12,1.49E+12,46,11,2,3
112,112,APResp,2,113,52,112,1,1,0,4,l,4,l,1,649,1,288711,1.49E+12,1.49E+12,1.49E+12,47,11,2,4
113,113,APResp,2,114,53,113,1,0,1,14,a,1,a,1,568,1,288711,1.49E+12,1.49E+12,1.49E+12,48,11,2,4
114,114,APResp,2,115,54,114,1,1,0,4,l,4,l,1,505,1,288711,1.49E+12,1.49E+12,1.49E+12,49,11,2,4
115,115,APResp,2,116,55,115,1,1,0,3,k,3,l,0,525,2,288711,1.49E+12,1.49E+12,1.49E+12,49,11,2,3
116,116,APResp,2,117,56,116,1,1,0,1,a,1,a,1,651,1,288711,1.49E+12,1.49E+12,1.49E+12,50,11,2,1
117,117,APResp,2,118,57,117,1,1,0,4,l,4,l,1,595,1,288711,1.49E+12,1.49E+12,1.49E+12,51,11,2,4
118,118,APResp,2,119,58,118,1,1,0,2,s,2,s,1,675,1,288711,1.49E+12,1.49E+12,1.49E+12,52,11,2,2
119,119,APResp,2,120,59,119,1,1,0,2,s,2,s,1,667,1,288711,1.49E+12,1.49E+12,1.49E+12,53,11,1,2
120,120,APResp,2,121,0,120,2,1,0,4,l,4,l,1,660,1,617841,1.49E+12,1.49E+12,1.49E+12,1,11,0,4
121,121,APResp,2,122,1,121,2,1,0,3,k,3,k,1,621,1,617841,1.49E+12,1.49E+12,1.49E+12,2,11,2,3
122,122,APResp,2,123,2,122,2,1,0,4,l,4,l,1,501,1,617841,1.49E+12,1.49E+12,1.49E+12,3,11,2,4
123,123,APResp,2,124,3,123,2,1,0,1,a,1,a,1,589,1,617841,1.49E+12,1.49E+12,1.49E+12,4,11,2,1
124,124,APResp,2,125,4,124,2,1,0,3,k,3,s,0,698,2,617841,1.49E+12,1.49E+12,1.49E+12,4,11,2,3
125,125,APResp,2,126,5,125,2,1,0,1,a,1,a,1,507,1,617841,1.49E+12,1.49E+12,1.49E+12,5,11,2,1
126,126,APRespITI,2,127,6,126,2,1,0,3,k,3,0,0,507,0,617841,1.49E+12,1.49E+12,1.49E+12,5,11,2,3
127,127,APResp,2,128,7,127,2,1,0,4,l,4,l,1,586,1,617841,1.49E+12,1.49E+12,1.49E+12,6,11,2,4
128,128,APResp,2,129,8,128,2,0,1,5,s,2,s,1,712,1,617841,1.49E+12,1.49E+12,1.49E+12,7,11,2,1
129,129,APResp,2,130,9,129,2,1,0,4,l,4,l,1,545,1,617841,1.49E+12,1.49E+12,1.49E+12,8,11,2,4
130,130,APResp,2,131,10,130,2,1,0,2,s,2,s,1,673,1,617841,1.49E+12,1.49E+12,1.49E+12,9,11,2,2
131,131,APResp,2,132,11,131,2,0,1,11,a,1,a,1,578,1,617841,1.49E+12,1.49E+12,1.49E+12,10,11,2,3
132,132,APResp,2,133,12,132,2,1,0,1,a,1,a,1,613,1,617841,1.49E+12,1.49E+12,1.49E+12,11,11,2,1
133,133,APResp,2,134,13,133,2,1,0,2,s,2,s,1,590,1,617841,1.49E+12,1.49E+12,1.49E+12,12,11,2,2
134,134,APResp,2,135,14,134,2,0,1,16,k,3,k,1,672,1,617841,1.49E+12,1.49E+12,1.49E+12,13,11,2,4
135,135,APResp,2,136,15,135,2,1,0,2,s,2,s,1,571,1,617841,1.49E+12,1.49E+12,1.49E+12,14,11,2,2
136,136,APResp,2,137,16,136,2,1,0,3,k,3,l,0,609,2,617841,1.49E+12,1.49E+12,1.49E+12,14,11,2,3
137,137,APResp,2,138,17,137,2,1,0,4,l,4,l,1,584,1,617841,1.49E+12,1.49E+12,1.49E+12,15,11,2,4
138,138,APResp,2,139,18,138,2,1,0,1,a,1,a,1,583,1,617841,1.49E+12,1.49E+12,1.49E+12,16,11,2,1
139,139,APResp,2,140,19,139,2,1,0,3,k,3,k,1,669,1,617841,1.49E+12,1.49E+12,1.49E+12,17,11,2,3
140,140,APResp,2,141,20,140,2,1,0,2,s,2,s,1,585,1,617841,1.49E+12,1.49E+12,1.49E+12,18,11,2,2
141,141,APResp,2,142,21,141,2,1,0,1,a,1,a,1,506,1,617841,1.49E+12,1.49E+12,1.49E+12,19,11,2,1
142,142,APResp,2,143,22,142,2,1,0,2,s,2,s,1,444,1,617841,1.49E+12,1.49E+12,1.49E+12,20,11,2,2
143,143,APResp,2,144,23,143,2,0,1,12,s,2,s,1,528,1,617841,1.49E+12,1.49E+12,1.49E+12,21,11,2,3
144,144,APResp,2,145,24,144,2,1,0,3,k,3,k,1,424,1,617841,1.49E+12,1.49E+12,1.49E+12,22,11,2,3
145,145,APResp,2,146,25,145,2,1,0,2,s,2,s,1,607,1,617841,1.49E+12,1.49E+12,1.49E+12,23,11,2,2
146,146,APResp,2,147,26,146,2,1,0,1,a,1,a,1,598,1,617841,1.49E+12,1.49E+12,1.49E+12,24,11,2,1
147,147,APResp,2,148,27,147,2,0,1,8,a,1,a,1,483,1,617841,1.49E+12,1.49E+12,1.49E+12,25,11,2,2
148,148,APResp,2,149,28,148,2,0,1,14,a,1,a,1,515,1,617841,1.49E+12,1.49E+12,1.49E+12,26,11,2,4
149,149,APResp,2,150,29,149,2,0,1,10,l,4,l,1,575,1,617841,1.49E+12,1.49E+12,1.49E+12,27,11,2,2
150,150,APResp,2,151,30,150,2,1,0,3,k,3,k,1,571,1,617841,1.49E+12,1.49E+12,1.49E+12,28,11,2,3
151,151,APResp,2,152,31,151,2,0,1,9,k,3,k,1,602,1,617841,1.49E+12,1.49E+12,1.49E+12,29,11,2,2
152,152,APResp,2,153,32,152,2,1,0,1,a,1,a,1,592,1,617841,1.49E+12,1.49E+12,1.49E+12,30,11,2,1
153,153,APResp,2,154,33,153,2,0,1,13,l,4,l,1,532,1,617841,1.49E+12,1.49E+12,1.49E+12,31,11,2,3
154,154,APResp,2,155,34,154,2,1,0,2,s,2,s,1,649,1,617841,1.49E+12,1.49E+12,1.49E+12,32,11,2,2
155,155,APResp,2,156,35,155,2,1,0,1,a,1,a,1,653,1,617841,1.49E+12,1.49E+12,1.49E+12,33,11,2,1
156,156,APResp,2,157,36,156,2,1,0,3,k,3,k,1,606,1,617841,1.49E+12,1.49E+12,1.49E+12,34,11,2,3
157,157,APResp,2,158,37,157,2,1,0,4,l,4,l,1,569,1,617841,1.49E+12,1.49E+12,1.49E+12,35,11,2,4
158,158,APResp,2,159,38,158,2,1,0,1,a,1,a,1,554,1,617841,1.49E+12,1.49E+12,1.49E+12,36,11,2,1
159,159,APResp,2,160,39,159,2,0,1,6,k,3,k,1,586,1,617841,1.49E+12,1.49E+12,1.49E+12,37,11,2,1
160,160,APResp,2,161,40,160,2,1,0,4,l,4,l,1,512,1,617841,1.49E+12,1.49E+12,1.49E+12,38,11,2,4
161,161,APResp,2,162,41,161,2,1,0,2,s,2,s,1,672,1,617841,1.49E+12,1.49E+12,1.49E+12,39,11,2,2
162,162,APResp,2,163,42,162,2,0,1,7,l,4,l,1,475,1,617841,1.49E+12,1.49E+12,1.49E+12,40,11,2,1
